"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[[[Sentence1]]]]: Last year , Congress passed similar , [[though]] less expensive , [[buyout]] [[legislation]] for [[peanut]] farmers , [[ending]] that Depression-era [[program]] .<SPLIT>[[[[Sentence2]]]]: Last year , Congress passed similar , though less [[expensive]] , buyout [[legislation]] for [[peanut]] [[farmers]] to end that program that also dated from the [[Depression]] years .","[[[[Sentence1]]]]: Last year , Congress passed similar , [[than]] less expensive , [[takeover]] [[law]] for [[chocolate]] farmers , [[suspended]] that Depression-era [[plan]] .<SPLIT>[[[[Sentence2]]]]: Last year , Congress passed similar , though less [[inestimable]] , buyout [[loi]] for [[cashews]] [[farmer]] to end that program that also dated from the [[Crumbled]] years .",0.0021935105323791504,0.5789356231689453,1,0,1,359,"Successful"
"[[[[Sentence1]]]]: On July 22 , Moore announced he would appeal the case directly to the U.S. Supreme Court .<SPLIT>[[[[Sentence2]]]]: Moore of Alabama says he [[will]] [[appeal]] his case to the nation 's highest court .","[[[[Sentence1]]]]: On July 22 , Moore announced he would appeal the case directly to the U.S. Supreme Court .<SPLIT>[[[[Sentence2]]]]: Moore of Alabama says he [[alacrity]] [[appealing]] his case to the nation 's highest court .",0.005040645599365234,0.7168976068496704,1,0,1,97,"Successful"
"[[[[Sentence1]]]]: The [[broad]] [[Standard]] & [[Poor]] 's 500 [[Index]] .SPX [[gained]] 19.72 points , or 1.98 [[percent]] , to 1,015.69 .<SPLIT>[[[[Sentence2]]]]: The Dow [[Jones]] industrial [[average]] .DJI [[jumped]] 2.09 [[percent]] , while the [[Standard]] & [[Poor]] 's 500 [[Index]] .SPX [[leapt]] 2.23 [[percent]] .","[[[[Sentence1]]]]: The [[gargantuan]] [[Customary]] & [[Unsuitable]] 's 500 [[Indexed]] .SPX [[risen]] 19.72 points , or 1.98 [[ratio]] , to 1,015.69 .<SPLIT>[[[[Sentence2]]]]: The Dow [[Lebrun]] industrial [[median]] .DJI [[tripped]] 2.09 [[phosphorus]] , while the [[Routine]] & [[Powerless]] 's 500 [[Cues]] .SPX [[banged]] 2.23 [[percentage]] .",0.0052214860916137695,0.11005455255508423,0,0,0,493,"Failed"
"[[[[Sentence1]]]]: Thanks to the euro 's rise against the Japanese currency , the dollar was at 117.24 yen , well above the overnight 10-month low of 116 yen .<SPLIT>[[[[Sentence2]]]]: The euro 's rise against the yen and [[speculation]] of Japanese [[intervention]] helped the dollar firm to 117.25 yen , well above a 10-month low of 116 yen hit on Thursday .","[[[[Sentence1]]]]: Thanks to the euro 's rise against the Japanese currency , the dollar was at 117.24 yen , well above the overnight 10-month low of 116 yen .<SPLIT>[[[[Sentence2]]]]: The euro 's rise against the yen and [[assumed]] of Japanese [[intervened]] helped the dollar firm to 117.25 yen , well above a 10-month low of 116 yen hit on Thursday .",0.01239001750946045,0.866421639919281,0,1,0,97,"Successful"
"[[[[Sentence1]]]]: Thursday afternoon , the Standard & [[Poor]] 's 500-stock index was trading up just 1.48 points , or 0.1 percent , to 1,049.59 .<SPLIT>[[[[Sentence2]]]]: Stocks closed [[largely]] unchanged , with the Standard & [[Poor]] 's 500-stock index dipping 1.17 points , to 1,046.94 .","[[[[Sentence1]]]]: Thursday afternoon , the Standard & [[Destitute]] 's 500-stock index was trading up just 1.48 points , or 0.1 percent , to 1,049.59 .<SPLIT>[[[[Sentence2]]]]: Stocks closed [[virtually]] unchanged , with the Standard & [[Indigent]] 's 500-stock index dipping 1.17 points , to 1,046.94 .",0.01977694034576416,0.8433420658111572,0,1,0,180,"Successful"
"[[[[Sentence1]]]]: "" They were chipping away at the concrete to get to the [[body]] , "" said Chris Butler , who lives across the street .<SPLIT>[[[[Sentence2]]]]: Investigators "" were [[chipping]] away at the concrete to get to the [[body]] , "" said Chris Butler , who lives across the street in the quiet [[city]] [[neighborhood]] .","[[[[Sentence1]]]]: "" They were chipping away at the concrete to get to the [[bodies]] , "" said Chris Butler , who lives across the street .<SPLIT>[[[[Sentence2]]]]: Investigators "" were [[shredding]] away at the concrete to get to the [[cadaver]] , "" said Chris Butler , who lives across the street in the quiet [[municipality]] [[closeness]] .",0.0017621517181396484,0.5370713472366333,1,0,1,146,"Successful"
"[[[[Sentence1]]]]: Nicholas is the [[uncle]] of Louima , the Haitian immigrant who was sexually tortured by [[NYPD]] [[cops]] in 1997 .<SPLIT>[[[[Sentence2]]]]: Mr. Nicolas is an uncle of Abner Louima , who was [[tortured]] by New [[York]] City police officers in 1997 .","[[[[Sentence1]]]]: Nicholas is the [[uncles]] of Louima , the Haitian immigrant who was sexually tortured by [[PLAINCLOTHES]] [[lapd]] in 1997 .<SPLIT>[[[[Sentence2]]]]: Mr. Nicolas is an uncle of Abner Louima , who was [[troubled]] by New [[Yorker]] City police officers in 1997 .",0.0036433935165405273,0.6478196382522583,1,0,1,115,"Successful"
"[[[[Sentence1]]]]: The [[procedure]] is generally performed in the second or [[third]] [[trimester]] .<SPLIT>[[[[Sentence2]]]]: The technique is used during the second and , occasionally , [[third]] trimester of pregnancy .","[[[[Sentence1]]]]: The [[proceedings]] is generally performed in the second or [[terzi]] [[quarter]] .<SPLIT>[[[[Sentence2]]]]: The technique is used during the second and , occasionally , [[fourth]] trimester of pregnancy .",0.0040476322174072266,0.8919433951377869,1,0,1,42,"Successful"
"[[[[Sentence1]]]]: "" Just [[sitting]] around in a big base [[camp]] , knocking back [[cans]] of beer , I don 't [[particularly]] [[regard]] as mountaineering , "" he [[added]] .<SPLIT>[[[[Sentence2]]]]: "" Sitting around in [[base]] [[camp]] [[knocking]] back [[cans]] of beer - that I don 't particularly [[regard]] as [[mountaineering]] . ""","[[[[Sentence1]]]]: "" Just [[installed]] around in a big base [[encampment]] , knocking back [[boxes]] of beer , I don 't [[massively]] [[regards]] as mountaineering , "" he [[extras]] .<SPLIT>[[[[Sentence2]]]]: "" Sitting around in [[database]] [[tabor]] [[grabbing]] back [[cylinders]] of beer - that I don 't particularly [[vena]] as [[escalates]] . """,0.0023071765899658203,0.7872667908668518,1,0,1,438,"Successful"
"[[[[Sentence1]]]]: She [[survives]] him as do their four children -- sons Anthony and Kelly , daughters Linda Hope and Nora Somers -- and four grandchildren .<SPLIT>[[[[Sentence2]]]]: Hope is survived by his wife ; sons Anthony and Kelly ; daughters Linda and Nora Somers ; and four grandchildren .","[[[[Sentence1]]]]: She [[surviving]] him as do their four children -- sons Anthony and Kelly , daughters Linda Hope and Nora Somers -- and four grandchildren .<SPLIT>[[[[Sentence2]]]]: Hope is survived by his wife ; sons Anthony and Kelly ; daughters Linda and Nora Somers ; and four grandchildren .",0.007329225540161133,0.7712921500205994,1,0,1,39,"Successful"
"[[[[Sentence1]]]]: It exploded in his hands , but the former Italian prime minister was [[unhurt]] .<SPLIT>[[[[Sentence2]]]]: The letter bomb sent to Prodi exploded in his hands but he was unhurt .","[[[[Sentence1]]]]: It exploded in his hands , but the former Italian prime minister was [[varna]] .<SPLIT>[[[[Sentence2]]]]: The letter bomb sent to Prodi exploded in his hands but he was unhurt .",0.1976664662361145,0.9895680546760559,1,0,1,17,"Successful"
"[[[[Sentence1]]]]: The British Foreign Office said Monday that coalition authorities in Iraq were [[pleased]] that the men were freed .<SPLIT>[[[[Sentence2]]]]: The British Foreign Office said it had mediated the two men 's release .","[[[[Sentence1]]]]: The British Foreign Office said Monday that coalition authorities in Iraq were [[lucky]] that the men were freed .<SPLIT>[[[[Sentence2]]]]: The British Foreign Office said it had mediated the two men 's release .",0.27869105339050293,0.5112120509147644,0,1,0,41,"Successful"
"[[[[Sentence1]]]]: Now , with the agency 's last three shuttles [[grounded]] in the [[wake]] of the Columbia disaster , that wait could be even [[longer]] .<SPLIT>[[[[Sentence2]]]]: [[With]] the remaining [[three]] [[shuttles]] grounded in the wake of the Columbia accident , the rookies will have to wait even longer .","[[[[Sentence1]]]]: Now , with the agency 's last three shuttles [[substantiated]] in the [[cause]] of the Columbia disaster , that wait could be even [[longue]] .<SPLIT>[[[[Sentence2]]]]: [[Among]] the remaining [[five]] [[commuter]] grounded in the wake of the Columbia accident , the rookies will have to wait even longer .",0.001692056655883789,0.5099334120750427,1,0,1,112,"Successful"
"[[[[Sentence1]]]]: ISRAELI soldiers knocked down empty mobile homes and water towers in 10 tiny West Bank settlement outposts overnight as part of a US-backed Mideast peace plan .<SPLIT>[[[[Sentence2]]]]: Israeli soldiers [[began]] tearing down settlement outposts in the West Bank [[yesterday]] - an Israeli obligation under a new Mideast peace plan .","[[[[Sentence1]]]]: ISRAELI soldiers knocked down empty mobile homes and water towers in 10 tiny West Bank settlement outposts overnight as part of a US-backed Mideast peace plan .<SPLIT>[[[[Sentence2]]]]: Israeli soldiers [[begin]] tearing down settlement outposts in the West Bank [[mardi]] - an Israeli obligation under a new Mideast peace plan .",0.03425121307373047,0.5482161641120911,1,0,1,111,"Successful"
"[[[[Sentence1]]]]: "" These [[documents]] are [[indecipherable]] to me , and the [[fact]] is that this [[investigation]] [[has]] [[led]] nowhere , "" the [[lawyer]] [[said]] .<SPLIT>[[[[Sentence2]]]]: "" These [[documents]] are [[indecipherable]] to me , "" the lawyers [[said]] , "" and the [[fact]] is that this [[investigation]] [[has]] [[led]] nowhere . ""","[[[[Sentence1]]]]: "" These [[documenting]] are [[inscrutable]] to me , and the [[facts]] is that this [[enquiry]] [[is]] [[lead]] nowhere , "" the [[lawyers]] [[mention]] .<SPLIT>[[[[Sentence2]]]]: "" These [[documentation]] are [[indestructible]] to me , "" the lawyers [[telling]] , "" and the [[doing]] is that this [[surveys]] [[possess]] [[lead]] nowhere . """,0.0027179718017578125,0.06324136257171631,1,1,1,482,"Failed"
"[[[[Sentence1]]]]: The [[latest]] snapshot of the [[labor]] [[markets]] was [[slightly]] better than economists were expecting ; they were forecasting claims to [[fall]] no [[lower]] than 410,000 for [[last]] [[week]] .<SPLIT>[[[[Sentence2]]]]: [[Despite]] [[problems]] in the [[job]] [[market]] , the [[latest]] snapshot of the [[labor]] [[markets]] was [[slightly]] [[better]] than economists were [[expecting]] .","[[[[Sentence1]]]]: The [[ultimate]] snapshot of the [[manpower]] [[marketplace]] was [[scarcely]] better than economists were expecting ; they were forecasting claims to [[tumbled]] no [[fewer]] than 410,000 for [[yesteryear]] [[weeks]] .<SPLIT>[[[[Sentence2]]]]: [[Except]] [[nuisances]] in the [[labor]] [[markets]] , the [[newest]] snapshot of the [[functioning]] [[futures]] was [[humbly]] [[improve]] than economists were [[waiting]] .",0.006575107574462891,0.5055783987045288,0,1,0,539,"Successful"
"[[[[Sentence1]]]]: Another body was pulled from the [[water]] on [[Thursday]] and two seen floating down the river could not be retrieved due to the strong currents , local reporters said .<SPLIT>[[[[Sentence2]]]]: Two more [[bodies]] were seen floating down the river on Thursday , but could not be retrieved due to the strong currents , local reporters said .","[[[[Sentence1]]]]: Another body was pulled from the [[aqueduct]] on [[Jue]] and two seen floating down the river could not be retrieved due to the strong currents , local reporters said .<SPLIT>[[[[Sentence2]]]]: Two more [[establishments]] were seen floating down the river on Thursday , but could not be retrieved due to the strong currents , local reporters said .",0.0016643404960632324,0.7344170808792114,1,0,1,96,"Successful"
"[[[[Sentence1]]]]: Those reports were [[denied]] by the interior minister , Prince Nayef .<SPLIT>[[[[Sentence2]]]]: However , the Saudi interior minister , Prince Nayef , denied the reports .","[[[[Sentence1]]]]: Those reports were [[depriving]] by the interior minister , Prince Nayef .<SPLIT>[[[[Sentence2]]]]: However , the Saudi interior minister , Prince Nayef , denied the reports .",0.0021982789039611816,0.9662075042724609,1,0,1,62,"Successful"
"[[[[Sentence1]]]]: Other members of the organization are believed to be in Pakistani cities , and many of the arrests of key al-Qaida [[operatives]] have taken place in those areas .<SPLIT>[[[[Sentence2]]]]: Other members of the organization are believed to be in [[Pakistani]] [[cities]] , where many of the [[arrests]] of key Al Qaeda operatives have taken place .","[[[[Sentence1]]]]: Other members of the organization are believed to be in Pakistani cities , and many of the arrests of key al-Qaida [[functionaries]] have taken place in those areas .<SPLIT>[[[[Sentence2]]]]: Other members of the organization are believed to be in [[Peshawar]] [[stadt]] , where many of the [[gaol]] of key Al Qaeda operatives have taken place .",0.002833545207977295,0.7820820212364197,1,0,1,128,"Successful"
"[[[[Sentence1]]]]: "" Our decision today is quite [[limited]] , "" the judges [[stated]] in their opinion .<SPLIT>[[[[Sentence2]]]]: "" Our decision today is [[quite]] [[limited]] , "" they [[conclude]] .","[[[[Sentence1]]]]: "" Our decision today is quite [[confine]] , "" the judges [[indicate]] in their opinion .<SPLIT>[[[[Sentence2]]]]: "" Our decision today is [[hugely]] [[borderline]] , "" they [[extremity]] .",0.002781510353088379,0.6620657444000244,1,0,1,214,"Successful"
"[[[[Sentence1]]]]: The woman had agreed to testify after receiving immunity protecting her from punishment for lying and other violations of the academy 's honor code .<SPLIT>[[[[Sentence2]]]]: The defense said the woman testified under an immunity deal protecting her from punishment for lying and other violations of the academy 's honor code .","[[[[Sentence1]]]]: The woman had agreed to testify after receiving immunity protecting her from punishment for lying and other violations of the academy 's honor code .<SPLIT>[[[[Sentence2]]]]: The defense said the woman testified under an immunity deal protecting her from punishment for lying and other violations of the academy 's honor code .",0.8888076543807983,0.8888076543807983,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: Under terms of the deal , Legato stockholders will receive 0.9 of a share of EMC common stock for each share of Legato stock .<SPLIT>[[[[Sentence2]]]]: Legato stockholders [[will]] [[get]] 0.9 of a share of EMC stock for every share of Legato they own .","[[[[Sentence1]]]]: Under terms of the deal , Legato stockholders will receive 0.9 of a share of EMC common stock for each share of Legato stock .<SPLIT>[[[[Sentence2]]]]: Legato stockholders [[eagerness]] [[come]] 0.9 of a share of EMC stock for every share of Legato they own .",0.0018883943557739258,0.6496471166610718,1,0,1,110,"Successful"
"[[[[Sentence1]]]]: "" Our [[prognosis]] for a continued and steady recovery is being realized , and the outlook remains [[bright]] , "" bureau CEO [[Greg]] [[Stuart]] [[says]] .<SPLIT>[[[[Sentence2]]]]: "" Our [[prognosis]] for a continued and steady recovery is being realized and the outlook remains [[bright]] , "" said Greg Stuart , [[president]] and CEO of the IAB .","[[[[Sentence1]]]]: "" Our [[prophesy]] for a continued and steady recovery is being realized , and the outlook remains [[lustrous]] , "" bureau CEO [[Jeff]] [[Graeme]] [[telling]] .<SPLIT>[[[[Sentence2]]]]: "" Our [[prophesies]] for a continued and steady recovery is being realized and the outlook remains [[brainy]] , "" said Greg Stuart , [[armchair]] and CEO of the IAB .",0.0018723607063293457,0.5603847503662109,1,0,1,285,"Successful"
