"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[[[Sentence1]]]]: Last year , Congress passed similar , though less expensive , buyout legislation for peanut farmers , [[ending]] that Depression-era program .<SPLIT>[[[[Sentence2]]]]: Last year , Congress passed [[similar]] , though less expensive , buyout legislation for peanut farmers to [[end]] that program that also dated from the [[Depression]] years .","[[[[Sentence1]]]]: Last year , Congress passed similar , though less expensive , buyout legislation for peanut farmers , [[desist]] that Depression-era program .<SPLIT>[[[[Sentence2]]]]: Last year , Congress passed [[analogous]] , though less expensive , buyout legislation for peanut farmers to [[completing]] that program that also dated from the [[Meltdown]] years .",0.0030898451805114746,0.5045225620269775,1,0,1,169,"Successful"
"[[[[Sentence1]]]]: On July 22 , Moore announced he would appeal the case directly to the U.S. Supreme Court .<SPLIT>[[[[Sentence2]]]]: Moore of Alabama says he [[will]] appeal his case to the nation 's highest court .","[[[[Sentence1]]]]: On July 22 , Moore announced he would appeal the case directly to the U.S. Supreme Court .<SPLIT>[[[[Sentence2]]]]: Moore of Alabama says he [[alacrity]] appeal his case to the nation 's highest court .",0.006605327129364014,0.9731046557426453,1,0,1,51,"Successful"
"[[[[Sentence1]]]]: The [[broad]] Standard & [[Poor]] 's 500 Index .SPX [[gained]] 19.72 [[points]] , or 1.98 [[percent]] , to 1,015.69 .<SPLIT>[[[[Sentence2]]]]: The Dow [[Jones]] industrial average .DJI [[jumped]] 2.09 percent , while the [[Standard]] & [[Poor]] 's 500 [[Index]] .SPX [[leapt]] 2.23 [[percent]] .","[[[[Sentence1]]]]: The [[broader]] Standard & [[Erroneous]] 's 500 Index .SPX [[risen]] 19.72 [[theme]] , or 1.98 [[p]] , to 1,015.69 .<SPLIT>[[[[Sentence2]]]]: The Dow [[Johns]] industrial average .DJI [[soaring]] 2.09 percent , while the [[Ordinary]] & [[Infirm]] 's 500 [[Signposts]] .SPX [[dropped]] 2.23 [[cent]] .",0.008555352687835693,0.05413818359375,0,0,0,491,"Failed"
"[[[[Sentence1]]]]: Thanks to the euro 's rise against the Japanese currency , the dollar was at 117.24 yen , well above the overnight 10-month low of 116 yen .<SPLIT>[[[[Sentence2]]]]: The euro 's rise against the [[yen]] and speculation of Japanese intervention helped the dollar firm to 117.25 yen , well above a 10-month low of 116 yen hit on Thursday .","[[[[Sentence1]]]]: Thanks to the euro 's rise against the Japanese currency , the dollar was at 117.24 yen , well above the overnight 10-month low of 116 yen .<SPLIT>[[[[Sentence2]]]]: The euro 's rise against the [[japan]] and speculation of Japanese intervention helped the dollar firm to 117.25 yen , well above a 10-month low of 116 yen hit on Thursday .",0.16192620992660522,0.9802040457725525,0,1,0,45,"Successful"
"[[[[Sentence1]]]]: [[Thursday]] afternoon , the Standard & Poor 's 500-stock [[index]] was trading up just 1.48 points , or 0.1 [[percent]] , to 1,049.59 .<SPLIT>[[[[Sentence2]]]]: Stocks [[closed]] largely unchanged , with the Standard & Poor 's 500-stock index dipping 1.17 points , to 1,046.94 .","[[[[Sentence1]]]]: [[Yesterday]] afternoon , the Standard & Poor 's 500-stock [[cues]] was trading up just 1.48 points , or 0.1 [[proportion]] , to 1,049.59 .<SPLIT>[[[[Sentence2]]]]: Stocks [[clasps]] largely unchanged , with the Standard & Poor 's 500-stock index dipping 1.17 points , to 1,046.94 .",0.01974886655807495,0.5529304146766663,0,1,0,105,"Successful"
"[[[[Sentence1]]]]: "" They were [[chipping]] away at the concrete to [[get]] to the [[body]] , "" said [[Chris]] [[Butler]] , who [[lives]] across the [[street]] .<SPLIT>[[[[Sentence2]]]]: Investigators "" were chipping [[away]] at the concrete to get to the [[body]] , "" said Chris Butler , who lives across the street in the quiet city neighborhood .","[[[[Sentence1]]]]: "" They were [[shredding]] away at the concrete to [[do]] to the [[bodies]] , "" said [[Kev]] [[Goodwin]] , who [[died]] across the [[boardwalk]] .<SPLIT>[[[[Sentence2]]]]: Investigators "" were chipping [[aside]] at the concrete to get to the [[cadavers]] , "" said Chris Butler , who lives across the street in the quiet city neighborhood .",0.003003716468811035,0.6991438865661621,1,0,1,240,"Successful"
"[[[[Sentence1]]]]: [[Nicholas]] is the uncle of Louima , the Haitian immigrant who was sexually tortured by NYPD cops in 1997 .<SPLIT>[[[[Sentence2]]]]: [[Mr]]. Nicolas is an [[uncle]] of Abner Louima , who was [[tortured]] by New York City police officers in 1997 .","[[[[Sentence1]]]]: [[Nikolaus]] is the uncle of Louima , the Haitian immigrant who was sexually tortured by NYPD cops in 1997 .<SPLIT>[[[[Sentence2]]]]: [[Stavros]]. Nicolas is an [[uncles]] of Abner Louima , who was [[haunt]] by New York City police officers in 1997 .",0.004564344882965088,0.5571306943893433,1,0,1,122,"Successful"
"[[[[Sentence1]]]]: The procedure is generally performed in the second or [[third]] [[trimester]] .<SPLIT>[[[[Sentence2]]]]: [[The]] technique is used during the second and , occasionally , [[third]] trimester of pregnancy .","[[[[Sentence1]]]]: The procedure is generally performed in the second or [[iii]] [[quarter]] .<SPLIT>[[[[Sentence2]]]]: [[Both]] technique is used during the second and , occasionally , [[terzi]] trimester of pregnancy .",0.005344867706298828,0.6600745916366577,1,0,1,23,"Successful"
"[[[[Sentence1]]]]: "" Just sitting around in a big base camp , knocking back cans of beer , I don 't particularly regard as [[mountaineering]] , "" he [[added]] .<SPLIT>[[[[Sentence2]]]]: "" Sitting around in base camp knocking back cans of beer - that I don 't particularly regard as [[mountaineering]] . ""","[[[[Sentence1]]]]: "" Just sitting around in a big base camp , knocking back cans of beer , I don 't particularly regard as [[walking]] , "" he [[complemented]] .<SPLIT>[[[[Sentence2]]]]: "" Sitting around in base camp knocking back cans of beer - that I don 't particularly regard as [[escalates]] . """,0.005341470241546631,0.6472060680389404,1,0,1,147,"Successful"
"[[[[Sentence1]]]]: She [[survives]] him as do their four children -- sons Anthony and Kelly , daughters Linda Hope and Nora Somers -- and four grandchildren .<SPLIT>[[[[Sentence2]]]]: Hope is survived by his wife ; sons Anthony and Kelly ; daughters Linda and Nora Somers ; and four grandchildren .","[[[[Sentence1]]]]: She [[surviving]] him as do their four children -- sons Anthony and Kelly , daughters Linda Hope and Nora Somers -- and four grandchildren .<SPLIT>[[[[Sentence2]]]]: Hope is survived by his wife ; sons Anthony and Kelly ; daughters Linda and Nora Somers ; and four grandchildren .",0.0061757564544677734,0.7556685209274292,1,0,1,39,"Successful"
"[[[[Sentence1]]]]: It exploded in his hands , but the former Italian prime minister was [[unhurt]] .<SPLIT>[[[[Sentence2]]]]: The letter bomb sent to Prodi exploded in his hands but he was unhurt .","[[[[Sentence1]]]]: It exploded in his hands , but the former Italian prime minister was [[varna]] .<SPLIT>[[[[Sentence2]]]]: The letter bomb sent to Prodi exploded in his hands but he was unhurt .",0.1340981125831604,0.9836300611495972,1,0,1,17,"Successful"
"[[[[Sentence1]]]]: The British Foreign Office said Monday that coalition authorities in Iraq were [[pleased]] that the men were freed .<SPLIT>[[[[Sentence2]]]]: The British [[Foreign]] Office said it [[had]] mediated the two men 's release .","[[[[Sentence1]]]]: The British Foreign Office said Monday that coalition authorities in Iraq were [[content]] that the men were freed .<SPLIT>[[[[Sentence2]]]]: The British [[Outside]] Office said it [[was]] mediated the two men 's release .",0.011219620704650879,0.8665582537651062,0,1,0,97,"Successful"
"[[[[Sentence1]]]]: Now , with the agency 's last three shuttles [[grounded]] in the wake of the Columbia disaster , that wait could be even [[longer]] .<SPLIT>[[[[Sentence2]]]]: [[With]] the remaining three shuttles [[grounded]] in the wake of the Columbia [[accident]] , the rookies will have to wait even [[longer]] .","[[[[Sentence1]]]]: Now , with the agency 's last three shuttles [[grounds]] in the wake of the Columbia disaster , that wait could be even [[lange]] .<SPLIT>[[[[Sentence2]]]]: [[Among]] the remaining three shuttles [[warranted]] in the wake of the Columbia [[calamities]] , the rookies will have to wait even [[furthermore]] .",0.0029349923133850098,0.520828366279602,1,0,1,166,"Successful"
"[[[[Sentence1]]]]: ISRAELI soldiers knocked down empty mobile [[homes]] and water [[towers]] in 10 tiny West Bank settlement outposts overnight as [[part]] of a US-backed Mideast peace plan .<SPLIT>[[[[Sentence2]]]]: Israeli soldiers began tearing down settlement outposts in the West Bank [[yesterday]] - an Israeli obligation under a new Mideast peace plan .","[[[[Sentence1]]]]: ISRAELI soldiers knocked down empty mobile [[maison]] and water [[gimmicks]] in 10 tiny West Bank settlement outposts overnight as [[piece]] of a US-backed Mideast peace plan .<SPLIT>[[[[Sentence2]]]]: Israeli soldiers began tearing down settlement outposts in the West Bank [[sonntag]] - an Israeli obligation under a new Mideast peace plan .",0.007949411869049072,0.6748159527778625,1,0,1,164,"Successful"
"[[[[Sentence1]]]]: "" These [[documents]] are [[indecipherable]] to me , and the [[fact]] is that this [[investigation]] [[has]] led nowhere , "" the lawyer [[said]] .<SPLIT>[[[[Sentence2]]]]: "" [[These]] [[documents]] are [[indecipherable]] to me , "" the [[lawyers]] [[said]] , "" and the [[fact]] is that this [[investigation]] [[has]] led nowhere . ""","[[[[Sentence1]]]]: "" These [[files]] are [[impenetrable]] to me , and the [[realized]] is that this [[probe]] [[enjoy]] led nowhere , "" the lawyer [[stressed]] .<SPLIT>[[[[Sentence2]]]]: "" [[Those]] [[symbols]] are [[indestructible]] to me , "" the [[lawyer]] [[stressed]] , "" and the [[realized]] is that this [[enquiries]] [[holds]] led nowhere . """,0.003005504608154297,0.3960767984390259,1,1,1,509,"Failed"
"[[[[Sentence1]]]]: The [[latest]] [[snapshot]] of the labor [[markets]] was [[slightly]] better than economists were [[expecting]] ; they were [[forecasting]] claims to [[fall]] no [[lower]] than 410,000 for last [[week]] .<SPLIT>[[[[Sentence2]]]]: Despite problems in the job market , the latest snapshot of the labor [[markets]] was [[slightly]] [[better]] than [[economists]] were expecting .","[[[[Sentence1]]]]: The [[ultimately]] [[frozen]] of the labor [[market]] was [[marginally]] better than economists were [[hope]] ; they were [[prognosis]] claims to [[declining]] no [[weaker]] than 410,000 for last [[jours]] .<SPLIT>[[[[Sentence2]]]]: Despite problems in the job market , the latest snapshot of the labor [[pandering]] was [[marginally]] [[fatter]] than [[economist]] were expecting .",0.012963414192199707,0.6630691289901733,0,1,0,420,"Successful"
"[[[[Sentence1]]]]: Another [[body]] was pulled from the water on [[Thursday]] and two seen floating down the river could not be retrieved due to the strong currents , local reporters said .<SPLIT>[[[[Sentence2]]]]: Two more [[bodies]] were seen floating down the river on Thursday , but could not be [[retrieved]] due to the strong currents , local reporters said .","[[[[Sentence1]]]]: Another [[authorities]] was pulled from the water on [[Tuesday]] and two seen floating down the river could not be retrieved due to the strong currents , local reporters said .<SPLIT>[[[[Sentence2]]]]: Two more [[cadaver]] were seen floating down the river on Thursday , but could not be [[convalescing]] due to the strong currents , local reporters said .",0.0030333399772644043,0.5053600072860718,1,0,1,155,"Successful"
"[[[[Sentence1]]]]: Those reports were [[denied]] by the interior minister , Prince Nayef .<SPLIT>[[[[Sentence2]]]]: However , the Saudi interior minister , Prince Nayef , denied the reports .","[[[[Sentence1]]]]: Those reports were [[depriving]] by the interior minister , Prince Nayef .<SPLIT>[[[[Sentence2]]]]: However , the Saudi interior minister , Prince Nayef , denied the reports .",0.005375087261199951,0.818988561630249,1,0,1,62,"Successful"
"[[[[Sentence1]]]]: Other members of the organization are believed to be in Pakistani cities , and many of the arrests of key al-Qaida operatives have taken place in those areas .<SPLIT>[[[[Sentence2]]]]: Other members of the organization are believed to be in Pakistani [[cities]] , where many of the [[arrests]] of key Al Qaeda [[operatives]] have taken place .","[[[[Sentence1]]]]: Other members of the organization are believed to be in Pakistani cities , and many of the arrests of key al-Qaida operatives have taken place in those areas .<SPLIT>[[[[Sentence2]]]]: Other members of the organization are believed to be in Pakistani [[ville]] , where many of the [[gaol]] of key Al Qaeda [[partisans]] have taken place .",0.00447005033493042,0.9196887016296387,1,0,1,131,"Successful"
"[[[[Sentence1]]]]: "" Our decision today is [[quite]] [[limited]] , "" the judges stated in their [[opinion]] .<SPLIT>[[[[Sentence2]]]]: "" [[Our]] decision today is [[quite]] [[limited]] , "" they conclude .","[[[[Sentence1]]]]: "" Our decision today is [[too]] [[meagre]] , "" the judges stated in their [[idea]] .<SPLIT>[[[[Sentence2]]]]: "" [[Ourselves]] decision today is [[utterly]] [[confine]] , "" they conclude .",0.0032509565353393555,0.515984058380127,1,0,1,200,"Successful"
"[[[[Sentence1]]]]: The woman had agreed to [[testify]] after receiving immunity protecting her from punishment for lying and other violations of the academy 's honor code .<SPLIT>[[[[Sentence2]]]]: The defense said the woman testified under an immunity deal protecting her from punishment for lying and other violations of the academy 's honor code .","[[[[Sentence1]]]]: The woman had agreed to [[witness]] after receiving immunity protecting her from punishment for lying and other violations of the academy 's honor code .<SPLIT>[[[[Sentence2]]]]: The defense said the woman testified under an immunity deal protecting her from punishment for lying and other violations of the academy 's honor code .",0.0452275276184082,0.8196144104003906,1,0,1,78,"Successful"
"[[[[Sentence1]]]]: [[Under]] terms of the deal , Legato [[stockholders]] will receive 0.9 of a share of EMC common stock for [[each]] share of Legato stock .<SPLIT>[[[[Sentence2]]]]: Legato stockholders [[will]] get 0.9 of a share of EMC stock for every share of Legato they own .","[[[[Sentence1]]]]: [[Underside]] terms of the deal , Legato [[stockholder]] will receive 0.9 of a share of EMC common stock for [[both]] share of Legato stock .<SPLIT>[[[[Sentence2]]]]: Legato stockholders [[yearning]] get 0.9 of a share of EMC stock for every share of Legato they own .",0.0044623613357543945,0.7248799800872803,1,0,1,91,"Successful"
"[[[[Sentence1]]]]: "" Our [[prognosis]] for a continued and steady [[recovery]] is being realized , and the [[outlook]] remains [[bright]] , "" bureau CEO Greg Stuart says .<SPLIT>[[[[Sentence2]]]]: "" Our prognosis for a continued and steady recovery is being [[realized]] and the [[outlook]] [[remains]] [[bright]] , "" said Greg Stuart , president and CEO of the IAB .","[[[[Sentence1]]]]: "" Our [[anticipation]] for a continued and steady [[retrieving]] is being realized , and the [[possibilities]] remains [[brilliant]] , "" bureau CEO Greg Stuart says .<SPLIT>[[[[Sentence2]]]]: "" Our prognosis for a continued and steady recovery is being [[exercised]] and the [[standpoint]] [[lingers]] [[smart]] , "" said Greg Stuart , president and CEO of the IAB .",0.0024172067642211914,0.543865442276001,1,0,1,413,"Successful"
